tipo,numero,titulo,compositor,letra_completa,coro,estrofes_json,arquivo,avisos
hino,269,"Ressuscitados, por graça, fomos",,"1. Ressuscitados, por graça, fomos Com Jesus Cristo, o Redentor; Filhos eleitos de Deus já somos, E coherdeiros do Salvador.

2. Nós buscaremos a santida de, A paz, a graça, todo o bem, A sã doutrina, a Caridade: Do Deus eterno tudo provém.

3. Bênçãos gloriosas descem do alto Onde habita o Criador; Se rejeitarmos o mundo ingrato, Salvos seremos por Seu amor.",,"[{""estrofe"": 1, ""texto"": ""Ressuscitados, por graça, fomos Com Jesus Cristo, o Redentor; Filhos eleitos de Deus já somos, E coherdeiros do Salvador.""}, {""estrofe"": 2, ""texto"": ""Nós buscaremos a santida de, A paz, a graça, todo o bem, A sã doutrina, a Caridade: Do Deus eterno tudo provém.""}, {""estrofe"": 3, ""texto"": ""Bênçãos gloriosas descem do alto Onde habita o Criador; Se rejeitarmos o mundo ingrato, Salvos seremos por Seu amor.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-269.mscx,
hino,270,Deste mundo mais nada esperarei,,"1. Deste mundo mais nada esperarei, Em Jesus, salvação já encontrei; N'Ele sempre eu hei de confiar E, de coração, O amar.

Coro: Outro bem não procurarei, Outro bem não encontrarei; Em Jesus, meu Senhor, Sempre devo confiar; Pois quem pode me proteger Neste mundo enganador? Só Jesus, meu Mestre e Salvador, Meu Rei e eternal Pastor.

2. É vaidade o que no mundo há, Tudo em breve aqui se findará; Viverei para sempre com Jesus, Se andar em Sua luz.

Coro: Outro bem não procurarei, Outro bem não encontrarei; Em Jesus, meu Senhor, Sempre devo confiar; Pois quem pode me proteger Neste mundo enganador? Só Jesus, meu Mestre e Salvador, Meu Rei e eternal Pastor.

3. Neste mundo mais nada me seduz, Minha glória e riqueza é Jesus; Receber eu desejo, lá no céu, Tudo o que me prometeu.

Coro: Outro bem não procurarei, Outro bem não encontrarei; Em Jesus, meu Senhor, Sempre devo confiar; Pois quem pode me proteger Neste mundo enganador? Só Jesus, meu Mestre e Salvador, Meu Rei e eternal Pastor.","Outro bem não procurarei, Outro bem não encontrarei; Em Jesus, meu Senhor, Sempre devo confiar; Pois quem pode me proteger Neste mundo enganador? Só Jesus, meu Mestre e Salvador, Meu Rei e eternal Pastor.","[{""estrofe"": 1, ""texto"": ""Deste mundo mais nada esperarei, Em Jesus, salvação já encontrei; N'Ele sempre eu hei de confiar E, de coração, O amar.""}, {""estrofe"": 2, ""texto"": ""É vaidade o que no mundo há, Tudo em breve aqui se findará; Viverei para sempre com Jesus, Se andar em Sua luz.""}, {""estrofe"": 3, ""texto"": ""Neste mundo mais nada me seduz, Minha glória e riqueza é Jesus; Receber eu desejo, lá no céu, Tudo o que me prometeu.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-270.mscx,
hino,271,"Graças dou a Ti, ó bom Deus",,"1. Graças dou a Ti, ó bom Deus, Pois mandaste vida dos céus Por Jesus, que trouxe o perdão E redimiume da perdição.

2. Graças dou a Ti, Formador, Pelas bênçãos, por Teu favor; Jubiloso agora estou, Pois Jesus Cristo me resgatou.

3. Graças dou a Ti, Deus de amor, Pois Tu ouves o meu clamor; Só a Ti minh'alma se atém; Graças Te dou, Pai do sumo bem.",,"[{""estrofe"": 1, ""texto"": ""Graças dou a Ti, ó bom Deus, Pois mandaste vida dos céus Por Jesus, que trouxe o perdão E redimiume da perdição.""}, {""estrofe"": 2, ""texto"": ""Graças dou a Ti, Formador, Pelas bênçãos, por Teu favor; Jubiloso agora estou, Pois Jesus Cristo me resgatou.""}, {""estrofe"": 3, ""texto"": ""Graças dou a Ti, Deus de amor, Pois Tu ouves o meu clamor; Só a Ti minh'alma se atém; Graças Te dou, Pai do sumo bem.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-271.mscx,
hino,272,Louvarei ao bom Jesus,Howard E. Smith,"1. Louvarei ao bom Jesus, o santo Redentor; Sua poderosa mão veio me libertar; As promessas cumprirá, pelo Seu grande a mor, E, por graça, no Seu reino irei morar. Obom Je sus veio morar No meu coração e, assim, o consolar. Glória sem fim ao Redentor, Filho do eterno Deus, o Criador.

2. Glorifico ao bom Jesus, santo e fiel Senhor; Eu me alegro em Sua lei, sempre a seguirei; Nada pode me deter, vivo em Seu amor; seu querer inteiramente aceitarei.

3. Ale luia! Eu serei como é meu Senhor, No glorioso dia em que Ele do céu voltar; Nesta vida me sustém o bom Consola dor, pela fé que me ajuda a caminhar.",,"[{""estrofe"": 1, ""texto"": ""Louvarei ao bom Jesus, o santo Redentor; Sua poderosa mão veio me libertar; As promessas cumprirá, pelo Seu grande a mor, E, por graça, no Seu reino irei morar. Obom Je sus veio morar No meu coração e, assim, o consolar. Glória sem fim ao Redentor, Filho do eterno Deus, o Criador.""}, {""estrofe"": 2, ""texto"": ""Glorifico ao bom Jesus, santo e fiel Senhor; Eu me alegro em Sua lei, sempre a seguirei; Nada pode me deter, vivo em Seu amor; seu querer inteiramente aceitarei.""}, {""estrofe"": 3, ""texto"": ""Ale luia! Eu serei como é meu Senhor, No glorioso dia em que Ele do céu voltar; Nesta vida me sustém o bom Consola dor, pela fé que me ajuda a caminhar.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-272.mscx,
hino,273,Jesus me deu celeste hino,Elton Menno Roth,"1. Jesus me deu celeste hino Para engrandecer a Deus; E, pelo Espírito divino, Esse canto elevo aos céus.

Coro: Tenho em mim um hino ao Criador, Um canto de a mor, de eterna gratidão; Tenho em mim um hino ao Redentor; Aos céus elevo o meu louvor.

2. Jesus tornoume venturoso, Minha vida transformou; Um hino santo, glorioso, Em minh'alma colocou.

Coro: Tenho em mim um hino ao Criador, Um canto de a mor, de eterna gratidão; Tenho em mim um hino ao Redentor; Aos céus elevo o meu louvor.

3. Um novo hino lá na glória Com os anjos cantarei, Será um hino de vitória A Jesus, o grande Rei.

Coro: Tenho em mim um hino ao Criador, Um canto de a mor, de eterna gratidão; Tenho em mim um hino ao Redentor; Aos céus elevo o meu louvor.","Tenho em mim um hino ao Criador, Um canto de a mor, de eterna gratidão; Tenho em mim um hino ao Redentor; Aos céus elevo o meu louvor.","[{""estrofe"": 1, ""texto"": ""Jesus me deu celeste hino Para engrandecer a Deus; E, pelo Espírito divino, Esse canto elevo aos céus.""}, {""estrofe"": 2, ""texto"": ""Jesus tornoume venturoso, Minha vida transformou; Um hino santo, glorioso, Em minh'alma colocou.""}, {""estrofe"": 3, ""texto"": ""Um novo hino lá na glória Com os anjos cantarei, Será um hino de vitória A Jesus, o grande Rei.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-273.mscx,
hino,274,Na plenitude estarei,Daniel Brink Towner,"1. Desejo ser, ó meu Senhor, Fiel a Ti até o fim; Meus pas sos guia em Teu amor; Senhor, és tudo para mim.

Coro: Na plenitude estarei, Os céus abertos eu verei, Eternas bênçãos herdarei, Servindo a Ti, Senhor, meu Rei.

2. Veneração fé e temor Estejam em meu coração, E, do peca do, ó Senhor, Livrarme pode Tua mão.

Coro: Na plenitude estarei, Os céus abertos eu verei, Eternas bênçãos herdarei, Servindo a Ti, Senhor, meu Rei.

3. As trevas vindo so bre mim, Não temerei, pois o esplendor Da Tu a luz, que não tem fim, Me gui a ao Teu lar, Senhor.

Coro: Na plenitude estarei, Os céus abertos eu verei, Eternas bênçãos herdarei, Servindo a Ti, Senhor, meu Rei.","Na plenitude estarei, Os céus abertos eu verei, Eternas bênçãos herdarei, Servindo a Ti, Senhor, meu Rei.","[{""estrofe"": 1, ""texto"": ""Desejo ser, ó meu Senhor, Fiel a Ti até o fim; Meus pas sos guia em Teu amor; Senhor, és tudo para mim.""}, {""estrofe"": 2, ""texto"": ""Veneração fé e temor Estejam em meu coração, E, do peca do, ó Senhor, Livrarme pode Tua mão.""}, {""estrofe"": 3, ""texto"": ""As trevas vindo so bre mim, Não temerei, pois o esplendor Da Tu a luz, que não tem fim, Me gui a ao Teu lar, Senhor.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-274.mscx,
hino,275,Avante eu vou,Frank Monford Graham,"1. Deus enviou do céu, Jesus, o Salvador, A fim de, neste mundo, remir o pecador; A Cristo vou ouvir e pela fé andar, E a glória, e -ternamente, no céu vou desfru

Coro: tar. dor. rei. Avante eu vou, com Cristo euvou, Para entrar no eterno reino de esplendor; Sigo, pela graça e fé, a Jesus, o Salvador; Nada quero deste mundodo avante eu vou.

2. No dia do Senhor, os anjos tocarão A celestial trombeta que todos ouvirão; Retornará Jesus, o nosso Redentor, Em glória, sobre as nuvens, cercado de esplen

Coro: tar. dor. rei. Avante eu vou, com Cristo euvou, Para entrar no eterno reino de esplendor; Sigo, pela graça e fé, a Jesus, o Salvador; Nada quero deste mundodo avante eu vou.

3. Jesus, o Salvador, ao céu me levará; Receberei a herança que preparada está; A Deus, o Pai, verei, com Cristo estarei E todos os remidos, no céu, contempla

Coro: tar. dor. rei. Avante eu vou, com Cristo euvou, Para entrar no eterno reino de esplendor; Sigo, pela graça e fé, a Jesus, o Salvador; Nada quero deste mundodo avante eu vou.","tar. dor. rei. Avante eu vou, com Cristo euvou, Para entrar no eterno reino de esplendor; Sigo, pela graça e fé, a Jesus, o Salvador; Nada quero deste mundodo avante eu vou.","[{""estrofe"": 1, ""texto"": ""Deus enviou do céu, Jesus, o Salvador, A fim de, neste mundo, remir o pecador; A Cristo vou ouvir e pela fé andar, E a glória, e -ternamente, no céu vou desfru""}, {""estrofe"": 2, ""texto"": ""No dia do Senhor, os anjos tocarão A celestial trombeta que todos ouvirão; Retornará Jesus, o nosso Redentor, Em glória, sobre as nuvens, cercado de esplen""}, {""estrofe"": 3, ""texto"": ""Jesus, o Salvador, ao céu me levará; Receberei a herança que preparada está; A Deus, o Pai, verei, com Cristo estarei E todos os remidos, no céu, contempla""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-275.mscx,
hino,276,Ó Senhor da glória,Herbert Henry Howard Brooth,"1. Ó Senhor da glória, Rei celestial, Sempre tens total vitória Sobre todo o mal.

2. Redentor celeste, Fonte do saber, Para nos remir, vieste Sobre a cruz morrer.

3. Tu nos libertaste Da escravidão; Com Teu sangue Tu pagaste Nossa transgressão.

4. Nossa Fortaleza, Nossa Paz e Luz, Nossa Glória e Riqueza És, Senhor Jesus.",,"[{""estrofe"": 1, ""texto"": ""Ó Senhor da glória, Rei celestial, Sempre tens total vitória Sobre todo o mal.""}, {""estrofe"": 2, ""texto"": ""Redentor celeste, Fonte do saber, Para nos remir, vieste Sobre a cruz morrer.""}, {""estrofe"": 3, ""texto"": ""Tu nos libertaste Da escravidão; Com Teu sangue Tu pagaste Nossa transgressão.""}, {""estrofe"": 4, ""texto"": ""Nossa Fortaleza, Nossa Paz e Luz, Nossa Glória e Riqueza És, Senhor Jesus.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-276.mscx,
hino,277,Oh! Quanto é bom louvarmos,,"1. Oh! Quanto é bom louvarmos a Deus, o Criador, E nos regozijarmos em Sua eterna luz! Por graça fomos salvos do mundo enganador, Fomos também comprados com sangue de Jesus.

Coro: Alegres serviremos ao nosso Formador, Cantando santos hinos a Deus, nosso bom Criador.

2. Em Deus confiaremos nas nessas provações, A nada temeremos, com Sua proteção; O Seu conforto temos em nossas aflições, Sempre triunfaremos com Sua forte mão.

Coro: Alegres serviremos ao nosso Formador, Cantando santos hinos a Deus, nosso bom Criador.

3. Alegres cami nhemos com o bom Pai de amor, Seguindo-O, triunfantes, pois do mal nos livrou; Nós fomos adotados filhos ao Cria dor, Pelo precioso sangue que Cristo derra mou.

Coro: Alegres serviremos ao nosso Formador, Cantando santos hinos a Deus, nosso bom Criador.","Alegres serviremos ao nosso Formador, Cantando santos hinos a Deus, nosso bom Criador.","[{""estrofe"": 1, ""texto"": ""Oh! Quanto é bom louvarmos a Deus, o Criador, E nos regozijarmos em Sua eterna luz! Por graça fomos salvos do mundo enganador, Fomos também comprados com sangue de Jesus.""}, {""estrofe"": 2, ""texto"": ""Em Deus confiaremos nas nessas provações, A nada temeremos, com Sua proteção; O Seu conforto temos em nossas aflições, Sempre triunfaremos com Sua forte mão.""}, {""estrofe"": 3, ""texto"": ""Alegres cami nhemos com o bom Pai de amor, Seguindo-O, triunfantes, pois do mal nos livrou; Nós fomos adotados filhos ao Cria dor, Pelo precioso sangue que Cristo derra mou.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-277.mscx,
hino,278,Éramos mortos nas obras más,Philip Paul Bliss,"1. Éramos mortos nas obras más; Jamais tivemos divina paz; Glória ao bom Jesus, já temos Sua luz; D'Ele nos vem poder para vencer.

2. Nós fomos feitos, do mundo, a luz. Por nosso Mestre, Cristo Jesus; Firmes devemos ser, nunca ao mal ceder; Avante para os céus, lar do bom Deus.

3. Já deste mundo não somos mais; Temos moradas celestiais. Templos do grande Deus são os eleitos Seus; Vivamos no temor do Salvador.

4. Todos unidos quernos Jesus; Os Seus remidos ao céu conduz; É bom viver no amor, aos olhos do Senhor, Humildes e Fiéis ao Rei dos reis.",,"[{""estrofe"": 1, ""texto"": ""Éramos mortos nas obras más; Jamais tivemos divina paz; Glória ao bom Jesus, já temos Sua luz; D'Ele nos vem poder para vencer.""}, {""estrofe"": 2, ""texto"": ""Nós fomos feitos, do mundo, a luz. Por nosso Mestre, Cristo Jesus; Firmes devemos ser, nunca ao mal ceder; Avante para os céus, lar do bom Deus.""}, {""estrofe"": 3, ""texto"": ""Já deste mundo não somos mais; Temos moradas celestiais. Templos do grande Deus são os eleitos Seus; Vivamos no temor do Salvador.""}, {""estrofe"": 4, ""texto"": ""Todos unidos quernos Jesus; Os Seus remidos ao céu conduz; É bom viver no amor, aos olhos do Senhor, Humildes e Fiéis ao Rei dos reis.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-278.mscx,
hino,279,"Oh! Não temas, igreja de Jesus",Charles Hutchinson Gabriel,"1. Oh! Não temas tu, igreja de Jesus, Com justi ça Ele te confirmará; O lugar da tua tenda e habitação O Senhor ampliará.

Coro: Toda a arma contra ti Prosperar não poderá; Quando o inimigo contra ti se levantar, Cristo te defenderá.

2. Toda a arma preparada contra ti Te combate, mas jamais te vencerá, Pois Jesus, o teu amado Redentor, A vitória te dará.

Coro: Toda a arma contra ti Prosperar não poderá; Quando o inimigo contra ti se levantar, Cristo te defenderá.

3. Na eterna glória, não te lembrarás Das angústias deste mundo engana dor, Pois ali eternamente estarás Com Je sus, o Vencedor.

Coro: Toda a arma contra ti Prosperar não poderá; Quando o inimigo contra ti se levantar, Cristo te defenderá.","Toda a arma contra ti Prosperar não poderá; Quando o inimigo contra ti se levantar, Cristo te defenderá.","[{""estrofe"": 1, ""texto"": ""Oh! Não temas tu, igreja de Jesus, Com justi ça Ele te confirmará; O lugar da tua tenda e habitação O Senhor ampliará.""}, {""estrofe"": 2, ""texto"": ""Toda a arma preparada contra ti Te combate, mas jamais te vencerá, Pois Jesus, o teu amado Redentor, A vitória te dará.""}, {""estrofe"": 3, ""texto"": ""Na eterna glória, não te lembrarás Das angústias deste mundo engana dor, Pois ali eternamente estarás Com Je sus, o Vencedor.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-279.mscx,
hino,280,De Deus a armadura,Ira David Sankey,"1. Lutar devemos todos, com fé e com valor, Vestidos de justiça, com armas do Senhor; Cingidos da verdade, podemos pele jar; Calçados no Evangelho, iremos triun

Coro: far. nhor, lei, De Deus a armadura devemos tomar Para na peleja, podermos triunfar.

2. Da fé o escudo temos, podemos batalhar; Avante! Valorosos e sem desanimar; Combateremos firmes com celestial valor, E tudo venceremos em nome do Se

Coro: far. nhor, lei, De Deus a armadura devemos tomar Para na peleja, podermos triunfar.

3. Proezas nós faremos por Cristo, o Redentor, Vitória cantaremos em nome do Senhor; Mostremos as virtudes do nosso grande Rei; Nós somos Seus remidos, guardemos Sua

Coro: far. nhor, lei, De Deus a armadura devemos tomar Para na peleja, podermos triunfar.","far. nhor, lei, De Deus a armadura devemos tomar Para na peleja, podermos triunfar.","[{""estrofe"": 1, ""texto"": ""Lutar devemos todos, com fé e com valor, Vestidos de justiça, com armas do Senhor; Cingidos da verdade, podemos pele jar; Calçados no Evangelho, iremos triun""}, {""estrofe"": 2, ""texto"": ""Da fé o escudo temos, podemos batalhar; Avante! Valorosos e sem desanimar; Combateremos firmes com celestial valor, E tudo venceremos em nome do Se""}, {""estrofe"": 3, ""texto"": ""Proezas nós faremos por Cristo, o Redentor, Vitória cantaremos em nome do Senhor; Mostremos as virtudes do nosso grande Rei; Nós somos Seus remidos, guardemos Sua""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-280.mscx,
hino,281,Soldados valorosos nós somos,Charles Hutchinson Gabriel,"1. O Rei dos reis nos fez soldados celes tiais, Nos revestiu de fé e armas divinais; A guerra se levanta com ímpeto e furor, Mas nós resistiremos, pois à frente está o Senhor,

Coro: Soldados valorosos nós somos de Cristo, o Rei; Soldados da verdade, que amam a Sua lei; Vitória al -cançare mos em nome do Redentor, Com valor, com fer vor, Com a fé em Deus, eterno Dominador.

2. Conosco está Jesus, não há porque temer, Pois, quando o mal vier, Deus nos fará vencer. Tenhamos lealdade a Cristo, o Salvador; É d'Ele esta guerra; atendamos ao Senhor.

Coro: Soldados valorosos nós somos de Cristo, o Rei; Soldados da verdade, que amam a Sua lei; Vitória al -cançare mos em nome do Redentor, Com valor, com fer vor, Com a fé em Deus, eterno Dominador.

3. Quem fraco estiver não deve atrás voltar, Pois Deus dará poder a fim de batalhar; Ninguém se espavente nem venha a esmorecer; Tenhamos fé em Cristo, que virá nos socorrer.

Coro: Soldados valorosos nós somos de Cristo, o Rei; Soldados da verdade, que amam a Sua lei; Vitória al -cançare mos em nome do Redentor, Com valor, com fer vor, Com a fé em Deus, eterno Dominador.","Soldados valorosos nós somos de Cristo, o Rei; Soldados da verdade, que amam a Sua lei; Vitória al -cançare mos em nome do Redentor, Com valor, com fer vor, Com a fé em Deus, eterno Dominador.","[{""estrofe"": 1, ""texto"": ""O Rei dos reis nos fez soldados celes tiais, Nos revestiu de fé e armas divinais; A guerra se levanta com ímpeto e furor, Mas nós resistiremos, pois à frente está o Senhor,""}, {""estrofe"": 2, ""texto"": ""Conosco está Jesus, não há porque temer, Pois, quando o mal vier, Deus nos fará vencer. Tenhamos lealdade a Cristo, o Salvador; É d'Ele esta guerra; atendamos ao Senhor.""}, {""estrofe"": 3, ""texto"": ""Quem fraco estiver não deve atrás voltar, Pois Deus dará poder a fim de batalhar; Ninguém se espavente nem venha a esmorecer; Tenhamos fé em Cristo, que virá nos socorrer.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-281.mscx,
hino,282,Constantemente oremos a Deus,Alfred Henry Ackley,"1. Constantemente oremos a Deus, Ao Pai celeste devemos clamar; Ele trabalha por todos os Seus E, os fará, sobre o mal, triun

Coro: far. Oremos com fervor e sem de -sanimar, Noso clamor chegará lá nos céus; Deus nos atenderá e nos ajudará; Ele é a Esperança de todos os Seus.

2. Com paciência, esperança e fé, Firmes sejamos em Cristo, o Senhor, Pois Sua volta já próxima é; Termina rá a tristeza e a dor.

Coro: far. Oremos com fervor e sem de -sanimar, Noso clamor chegará lá nos céus; Deus nos atenderá e nos ajudará; Ele é a Esperança de todos os Seus.

3. Cristo é o Caminho que leva aos céus, Sempre a Ele devemos seguir; Quem for fiel aos preceitos de Deus, Vida eterna irá possuir.

Coro: far. Oremos com fervor e sem de -sanimar, Noso clamor chegará lá nos céus; Deus nos atenderá e nos ajudará; Ele é a Esperança de todos os Seus.","far. Oremos com fervor e sem de -sanimar, Noso clamor chegará lá nos céus; Deus nos atenderá e nos ajudará; Ele é a Esperança de todos os Seus.","[{""estrofe"": 1, ""texto"": ""Constantemente oremos a Deus, Ao Pai celeste devemos clamar; Ele trabalha por todos os Seus E, os fará, sobre o mal, triun""}, {""estrofe"": 2, ""texto"": ""Com paciência, esperança e fé, Firmes sejamos em Cristo, o Senhor, Pois Sua volta já próxima é; Termina rá a tristeza e a dor.""}, {""estrofe"": 3, ""texto"": ""Cristo é o Caminho que leva aos céus, Sempre a Ele devemos seguir; Quem for fiel aos preceitos de Deus, Vida eterna irá possuir.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-282.mscx,
hino,283,"Quero, ó Senhor, ir Contigo ao céu",,"1. Tenho, em meu coração, real certeza De que, no céu, com Cristo habi tarei, Pois minha sorte, eternal riqueza, Está no céu, onde a desfrutarei.

Coro: Quero, ó Senhor, ir Contigo, aocéu E contemplar Teu esplen-dor; Sei que me darás, na eternal Sião, Grande e avultado galardão.

2. Bom testemunho levarei comigo, Se neste mundo eu manifestar Que Jesus Cristo é verdadeiro Amigo, Por Quem a paz eu pude encontrar.

Coro: Quero, ó Senhor, ir Contigo, aocéu E contemplar Teu esplen-dor; Sei que me darás, na eternal Sião, Grande e avultado galardão.

3. Vivendo sempre em doce esperança, Em Cristo sinto divinal prazer; Receberei no céu a minha herança Que Deus irá, na glória, conceder.

Coro: Quero, ó Senhor, ir Contigo, aocéu E contemplar Teu esplen-dor; Sei que me darás, na eternal Sião, Grande e avultado galardão.","Quero, ó Senhor, ir Contigo, aocéu E contemplar Teu esplen-dor; Sei que me darás, na eternal Sião, Grande e avultado galardão.","[{""estrofe"": 1, ""texto"": ""Tenho, em meu coração, real certeza De que, no céu, com Cristo habi tarei, Pois minha sorte, eternal riqueza, Está no céu, onde a desfrutarei.""}, {""estrofe"": 2, ""texto"": ""Bom testemunho levarei comigo, Se neste mundo eu manifestar Que Jesus Cristo é verdadeiro Amigo, Por Quem a paz eu pude encontrar.""}, {""estrofe"": 3, ""texto"": ""Vivendo sempre em doce esperança, Em Cristo sinto divinal prazer; Receberei no céu a minha herança Que Deus irá, na glória, conceder.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-283.mscx,
hino,284,Louvor nos céus altíssimos,,"1. Louvor nos céus altíssimos hosana ao Rei vivente, Ao Forte, Onipotente, bendito Redentor. Glória, glória ao Verbo santo, ao Autor da fé potente; Tem vida eterna o crente em Jesus, o Salvador.

2. O Justo e Potentíssimo, do céu, nos foi mandado; Em forma de um servo, ao Pai obedeceu; HumilhouSe até a morte, foi por Deus ressuscitado. Jesus, por nós amado, vida e paz nos concedeu.

3. Aqui no mundo de labor, Jesus é nossa Glória, É firme Fortaleza, é nosso Salvador; Só por Ele nós vencemos, Ele alcançou vitória; Cantemos sempre glória ao divino Remidor!",,"[{""estrofe"": 1, ""texto"": ""Louvor nos céus altíssimos hosana ao Rei vivente, Ao Forte, Onipotente, bendito Redentor. Glória, glória ao Verbo santo, ao Autor da fé potente; Tem vida eterna o crente em Jesus, o Salvador.""}, {""estrofe"": 2, ""texto"": ""O Justo e Potentíssimo, do céu, nos foi mandado; Em forma de um servo, ao Pai obedeceu; HumilhouSe até a morte, foi por Deus ressuscitado. Jesus, por nós amado, vida e paz nos concedeu.""}, {""estrofe"": 3, ""texto"": ""Aqui no mundo de labor, Jesus é nossa Glória, É firme Fortaleza, é nosso Salvador; Só por Ele nós vencemos, Ele alcançou vitória; Cantemos sempre glória ao divino Remidor!""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-284.mscx,
hino,285,Glória e louvor a Jesus darei,Anthony Johnson Showalter,"1. Glória e louvor a Jesus darei, Sua comunhão em mim está; Dádivas do céu eu alcançarei; A vitória Ele me dará.

Coro: Livre já sou para exaltar o meu Senhor; Glória, glória a Jesus, o meu Libertador.

2. Glória e louvor minha alma dá A Jesus que já me resgatou; Nada, do Senhor, me separará, Pois eu sigo a Quem me libertou.

Coro: Livre já sou para exaltar o meu Senhor; Glória, glória a Jesus, o meu Libertador.

3. Glória e louvor, glória sem cessar, A Jesus, que a todo o mal venceu; Glória ao Redentor sempre devo dar, Pelo bem que já me concedeu.

Coro: Livre já sou para exaltar o meu Senhor; Glória, glória a Jesus, o meu Libertador.","Livre já sou para exaltar o meu Senhor; Glória, glória a Jesus, o meu Libertador.","[{""estrofe"": 1, ""texto"": ""Glória e louvor a Jesus darei, Sua comunhão em mim está; Dádivas do céu eu alcançarei; A vitória Ele me dará.""}, {""estrofe"": 2, ""texto"": ""Glória e louvor minha alma dá A Jesus que já me resgatou; Nada, do Senhor, me separará, Pois eu sigo a Quem me libertou.""}, {""estrofe"": 3, ""texto"": ""Glória e louvor, glória sem cessar, A Jesus, que a todo o mal venceu; Glória ao Redentor sempre devo dar, Pelo bem que já me concedeu.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-285.mscx,
hino,286,Nome precioso para mim,Lela B. Long,"1. Um Nome precioso para mim, O Nome que amarei até o fim, Com sincero amor, com sincero ardor, É o Nome de Jesus, o Mestre.

Coro: Nome precioso para mim É o de Jesus, minha Vida e Luz; Por fé eu quero amáLo até o fim; Jesus, o Redentor, habita em mim!

2. Ao mencionar o Nome do Senhor, Meu coração jubila de amor; Oh! Que comunhão! Que consolação! Eu sinto grande regozijo!

Coro: Nome precioso para mim É o de Jesus, minha Vida e Luz; Por fé eu quero amáLo até o fim; Jesus, o Redentor, habita em mim!

3. Perdão eu alcancei do Cria dor, Por Cristo, meu amado Remidor, Que na cruz morreu, Sua vida deu; Pagou a Deus os meus pecados.

Coro: Nome precioso para mim É o de Jesus, minha Vida e Luz; Por fé eu quero amáLo até o fim; Jesus, o Redentor, habita em mim!","Nome precioso para mim É o de Jesus, minha Vida e Luz; Por fé eu quero amáLo até o fim; Jesus, o Redentor, habita em mim!","[{""estrofe"": 1, ""texto"": ""Um Nome precioso para mim, O Nome que amarei até o fim, Com sincero amor, com sincero ardor, É o Nome de Jesus, o Mestre.""}, {""estrofe"": 2, ""texto"": ""Ao mencionar o Nome do Senhor, Meu coração jubila de amor; Oh! Que comunhão! Que consolação! Eu sinto grande regozijo!""}, {""estrofe"": 3, ""texto"": ""Perdão eu alcancei do Cria dor, Por Cristo, meu amado Remidor, Que na cruz morreu, Sua vida deu; Pagou a Deus os meus pecados.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-286.mscx,
hino,287,"Irmãos amados, sempre avante",,"1. Irmãos amados, sempre avante Com Jesus Cristo, nosso Senhor; Ele em tudo foi triunfante; Nós venceremos por Seu va

Coro: lor. cer. céus. Sempre avante! Cristo é o Valente Que por Seu povo pelejará; Cristo, o Forte, o Onipotente, À glória eterna nos levará.

2. Sempre sejamos perseverantes, Pois certamente vamos vencer; Por Jesus Cristo, na fé constantes, Nós poderemos prevale

Coro: lor. cer. céus. Sempre avante! Cristo é o Valente Que por Seu povo pelejará; Cristo, o Forte, o Onipotente, À glória eterna nos levará.

3. Fortes sejamos, não recuemos, Mas prossigamos com fé em Deus; Ao inimigo resistiremos Até chegarmos ao lar dos

Coro: lor. cer. céus. Sempre avante! Cristo é o Valente Que por Seu povo pelejará; Cristo, o Forte, o Onipotente, À glória eterna nos levará.","lor. cer. céus. Sempre avante! Cristo é o Valente Que por Seu povo pelejará; Cristo, o Forte, o Onipotente, À glória eterna nos levará.","[{""estrofe"": 1, ""texto"": ""Irmãos amados, sempre avante Com Jesus Cristo, nosso Senhor; Ele em tudo foi triunfante; Nós venceremos por Seu va""}, {""estrofe"": 2, ""texto"": ""Sempre sejamos perseverantes, Pois certamente vamos vencer; Por Jesus Cristo, na fé constantes, Nós poderemos prevale""}, {""estrofe"": 3, ""texto"": ""Fortes sejamos, não recuemos, Mas prossigamos com fé em Deus; Ao inimigo resistiremos Até chegarmos ao lar dos""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-287.mscx,
